idx,time,Temp,dailyDelivered,isWeekend
415,9/17/2019 0:00,71.55375,1094418.119,FALSE
416,9/18/2019 0:00,63.62083333,1079682.792,FALSE
417,9/19/2019 0:00,66.52375,1104836.92,FALSE
418,9/20/2019 0:00,68.645,1121677.438,FALSE
419,9/21/2019 0:00,61.67375,1105311.467,TRUE
420,9/22/2019 0:00,56.49333333,1014067.183,TRUE
421,9/23/2019 0:00,62.1475,1065617.592,FALSE
422,9/24/2019 0:00,68.69416667,1078829.952,FALSE
423,9/25/2019 0:00,63.97166667,1072573.972,FALSE
424,9/26/2019 0:00,61.21083333,1072814.485,FALSE
425,9/27/2019 0:00,58.28083333,1096618.803,FALSE
426,9/28/2019 0:00,55.50625,1093831.231,TRUE
427,9/29/2019 0:00,63.12666667,1101228.922,TRUE
428,9/30/2019 0:00,58.0125,1097575.57,FALSE
429,10/1/2019 0:00,47.6775,1059284.491,FALSE
430,10/2/2019 0:00,45.98583333,1055308.963,FALSE
431,10/3/2019 0:00,49.37708333,1073626.17,FALSE
432,10/4/2019 0:00,53.34791667,1079202.051,FALSE
433,10/5/2019 0:00,55.905,998076.5948,TRUE
434,10/6/2019 0:00,51.34458333,977199.9064,TRUE
435,10/7/2019 0:00,50.86333333,1084600.632,FALSE
436,10/8/2019 0:00,56.07916667,1105411.73,FALSE
437,10/9/2019 0:00,51.5575,1092166.245,FALSE
438,10/10/2019 0:00,26.43791667,1066522.126,FALSE
439,10/11/2019 0:00,33.27625,1063026.744,FALSE
440,10/12/2019 0:00,42.68666667,1017678.171,TRUE
441,10/13/2019 0:00,49.82125,1009999.075,TRUE
442,10/14/2019 0:00,55.37166667,1021123.128,FALSE
443,10/15/2019 0:00,46.44333333,1051384.081,FALSE
444,10/16/2019 0:00,51.95666667,1075129.723,FALSE
445,10/17/2019 0:00,56.50125,1076637.984,FALSE
446,10/18/2019 0:00,53.6675,1070924.848,FALSE
447,10/19/2019 0:00,49.53291667,1040705.923,TRUE
448,10/20/2019 0:00,44.26708333,1009201.236,TRUE
449,10/21/2019 0:00,43.1025,1015107.379,FALSE
450,10/22/2019 0:00,48.28291667,1052197.232,FALSE
451,10/23/2019 0:00,44.39875,1067224.609,FALSE
452,10/24/2019 0:00,35.54,1055465.248,FALSE
453,10/25/2019 0:00,42.27791667,1057721.308,FALSE
454,10/26/2019 0:00,47.67625,1005168.484,TRUE
455,10/27/2019 0:00,23.56666667,979372.9273,TRUE
456,10/28/2019 0:00,20.25125,1048165.257,FALSE
457,10/29/2019 0:00,13.18125,990428.7204,FALSE
458,10/30/2019 0:00,13.3925,1019891.445,FALSE
459,10/31/2019 0:00,25.28166667,1032026.705,FALSE
460,11/1/2019 0:00,33.02958333,1055268.118,FALSE
461,11/2/2019 0:00,32.54625,1037954.338,TRUE
462,11/3/2019 0:00,43.155,1056797.302,TRUE
463,11/4/2019 0:00,40.56,1119539.019,FALSE
464,11/5/2019 0:00,40.84,1245885.026,FALSE
465,11/6/2019 0:00,34.06708333,1236847.613,FALSE
466,11/7/2019 0:00,32.00166667,1238996.687,FALSE
467,11/8/2019 0:00,45.97458333,1221078.557,FALSE
468,11/9/2019 0:00,52.00875,1184642.277,TRUE
